User_ID,Age,Gender,Country,Education,Days_Since_Registration,Avg_Session_Duration,Num_Sessions_Last_Week,Device_Type,Pages_Visited,Course_Interest_Level,Clicked_Email_Ad,Viewed_Trial_Course,Previous_Purchases,Target_Purchased,Target_Time_Next_Week (min)
6392,22,Male,Canada,High School,458,12.1,12,Tablet,101,1,Yes,No,2,No,162
6393,28,Male,USA,PhD,899,10.3,2,Desktop,147,3,No,No,3,No,117
6394,28,Female,Brazil,PhD,1045,13.2,12,Mobile,63,5,Yes,No,0,Yes,294
6395,41,Male,India,High School,249,7.4,13,Mobile,147,4,Yes,No,3,Yes,273
6396,31,Male,Brazil,Masters,192,16.4,5,Tablet,33,1,No,No,3,No,103
6397,47,Female,USA,High School,585,12.0,7,Desktop,15,1,No,No,4,No,133
6398,57,Male,India,Bachelors,168,4.0,0,Tablet,33,2,Yes,No,0,No,79
6399,52,Female,India,Bachelors,171,10.9,14,Desktop,119,3,Yes,No,4,Yes,248
6400,38,Male,India,High School,536,8.9,1,Mobile,90,5,No,No,0,No,192
6401,22,Male,Brazil,Bachelors,408,1.0,3,Tablet,93,5,Yes,No,2,No,213
6402,55,Male,Canada,Bachelors,501,11.2,6,Desktop,89,4,Yes,Yes,2,Yes,236
6403,19,Male,USA,Masters,99,17.2,11,Mobile,118,4,No,Yes,4,Yes,286
6404,57,Female,Brazil,High School,836,11.5,1,Tablet,60,1,No,No,1,No,93
6405,54,Female,Brazil,Bachelors,1081,15.5,10,Tablet,185,3,No,No,3,Yes,210
6406,51,Male,UK,High School,247,12.0,11,Mobile,7,2,Yes,No,3,No,241
6407,28,Male,Germany,High School,684,9.7,9,Desktop,17,4,Yes,Yes,0,No,217
6408,53,Male,Brazil,Bachelors,713,8.3,11,Desktop,170,5,Yes,Yes,2,No,285
6409,28,Female,UK,Masters,107,5.6,7,Tablet,74,1,Yes,Yes,4,No,120
6410,26,Male,Canada,Masters,1072,16.6,2,Mobile,15,1,No,Yes,1,No,83
6411,23,Female,Canada,PhD,845,15.7,14,Desktop,124,2,Yes,Yes,0,Yes,252
6412,51,Male,USA,High School,46,10.6,1,Desktop,155,3,No,Yes,2,Yes,153
6413,54,Female,UK,PhD,396,1.9,6,Desktop,60,5,Yes,No,1,No,259
6414,49,Female,Brazil,Masters,1084,14.4,10,Tablet,149,1,No,No,1,No,174
6415,29,Male,USA,Bachelors,616,7.5,11,Tablet,13,1,No,No,4,Yes,149
6416,49,Female,UK,Bachelors,950,12.7,9,Tablet,127,4,Yes,No,4,Yes,262
6417,34,Male,Brazil,Masters,674,4.3,8,Desktop,126,5,Yes,Yes,2,No,256
6418,21,Female,USA,Masters,237,12.5,3,Mobile,87,2,Yes,Yes,4,Yes,72
6419,59,Female,USA,High School,629,11.3,1,Mobile,160,1,Yes,No,0,No,32
6420,50,Male,Germany,PhD,170,1.0,8,Mobile,83,5,No,Yes,3,Yes,237
6421,26,Female,Canada,PhD,821,20.1,9,Tablet,23,3,No,No,0,No,252
6422,51,Male,Brazil,Masters,392,10.4,4,Desktop,101,5,No,No,0,No,219
6423,56,Female,Germany,High School,501,10.7,12,Desktop,8,3,Yes,No,1,Yes,243
6424,47,Male,USA,Bachelors,174,14.7,9,Mobile,179,3,Yes,Yes,2,Yes,220
6425,37,Female,USA,Masters,593,11.7,6,Desktop,51,2,Yes,No,2,No,171
6426,56,Female,UK,PhD,172,13.8,9,Mobile,163,1,No,No,1,No,172
6427,40,Male,Germany,High School,958,6.3,4,Tablet,103,3,No,No,0,No,164
6428,58,Female,India,High School,676,11.3,11,Mobile,137,2,Yes,No,0,Yes,227
6429,52,Male,Brazil,High School,809,2.5,12,Tablet,128,5,Yes,Yes,3,Yes,298
6430,40,Male,Canada,PhD,623,10.8,4,Desktop,37,1,Yes,Yes,3,No,87
6431,56,Female,Germany,High School,719,19.2,5,Desktop,52,1,Yes,No,2,No,113
6432,40,Male,USA,Bachelors,338,4.5,4,Tablet,164,2,Yes,No,0,No,103
6433,54,Male,UK,PhD,1094,10.2,7,Desktop,130,2,No,Yes,3,Yes,165
6434,40,Male,Brazil,Masters,937,1.4,10,Tablet,116,4,No,No,1,No,261
6435,56,Male,Canada,High School,378,12.0,11,Mobile,83,5,No,No,0,No,330
6436,45,Male,Brazil,PhD,1036,14.3,10,Tablet,191,4,No,Yes,4,Yes,217
6437,36,Male,UK,Masters,418,13.9,3,Mobile,105,4,Yes,Yes,3,Yes,188
6438,47,Female,USA,Masters,331,9.0,2,Desktop,196,1,Yes,No,1,No,107
6439,38,Male,Canada,Bachelors,983,1.3,13,Mobile,51,4,No,No,1,Yes,281
6440,41,Male,India,Masters,280,5.8,2,Mobile,141,5,No,No,4,Yes,204
6441,38,Female,UK,Bachelors,881,18.3,1,Desktop,109,2,No,No,3,No,97
6442,43,Male,India,PhD,447,16.4,7,Desktop,167,1,No,Yes,2,Yes,125
6443,53,Male,Germany,Bachelors,831,11.5,12,Mobile,51,1,Yes,No,1,No,169
6444,43,Male,Brazil,PhD,735,12.8,13,Tablet,92,4,No,No,0,No,249
6445,50,Female,Canada,PhD,1052,6.9,6,Mobile,86,5,No,No,2,No,265
6446,53,Female,USA,High School,193,18.5,5,Desktop,21,2,No,Yes,1,No,162
6447,21,Male,India,Bachelors,813,8.4,1,Tablet,133,5,Yes,No,1,No,215
6448,26,Male,USA,PhD,962,14.2,1,Mobile,59,3,No,No,4,No,130
6449,25,Female,Germany,High School,424,5.4,9,Desktop,15,5,Yes,Yes,3,Yes,263
6450,19,Male,India,Bachelors,706,11.1,0,Tablet,37,3,Yes,Yes,3,No,126
6451,46,Female,USA,Bachelors,91,18.2,13,Desktop,188,1,Yes,No,4,Yes,173
6452,40,Male,USA,Masters,648,7.3,11,Tablet,68,5,No,No,4,Yes,272
6453,23,Male,Germany,High School,795,15.7,9,Mobile,62,5,Yes,Yes,2,Yes,282
6454,53,Female,UK,Masters,741,6.6,1,Tablet,112,5,Yes,No,2,No,158
6455,38,Male,Canada,PhD,145,7.5,8,Tablet,152,4,No,Yes,4,Yes,221
6456,39,Female,Germany,Bachelors,452,12.0,0,Mobile,22,1,Yes,No,2,No,62
6457,26,Female,India,PhD,242,16.9,12,Tablet,82,5,No,Yes,0,No,272
6458,51,Male,India,High School,1055,10.5,9,Mobile,177,2,Yes,Yes,4,Yes,196
6459,43,Male,Brazil,Bachelors,773,15.1,3,Desktop,127,1,No,Yes,3,No,84
6460,18,Female,USA,PhD,1084,17.7,1,Desktop,47,5,Yes,Yes,3,Yes,172
6461,53,Female,Canada,Bachelors,476,8.1,4,Desktop,152,2,No,No,4,Yes,110
6462,22,Male,India,Masters,101,4.4,13,Mobile,61,4,Yes,No,3,Yes,248
6463,58,Male,UK,High School,810,10.2,9,Mobile,159,2,No,Yes,1,Yes,168
6464,39,Male,UK,High School,791,18.4,7,Mobile,22,1,No,No,0,No,119
6465,21,Male,Germany,High School,633,7.9,0,Mobile,149,1,Yes,Yes,1,No,67
6466,19,Female,India,Bachelors,877,17.1,8,Desktop,64,3,No,No,4,Yes,183
6467,33,Female,Canada,PhD,589,10.7,6,Mobile,93,3,No,No,3,Yes,147
6468,33,Male,Canada,PhD,273,20.8,4,Desktop,9,3,No,No,2,Yes,168
6469,39,Female,India,High School,882,23.2,4,Tablet,138,4,Yes,No,1,No,176
6470,18,Male,Brazil,Bachelors,58,17.2,8,Tablet,122,1,Yes,Yes,1,Yes,146
6471,32,Female,Brazil,Bachelors,759,3.8,8,Desktop,104,4,No,No,3,No,233
6472,41,Female,Brazil,Bachelors,983,1.0,1,Tablet,19,1,No,Yes,2,No,35
6473,21,Male,India,PhD,945,12.3,7,Desktop,43,3,No,No,4,Yes,196
6474,35,Male,Germany,High School,387,16.5,4,Mobile,171,3,No,No,3,Yes,189
6475,34,Male,Canada,PhD,45,14.5,13,Desktop,92,2,No,No,0,No,215
6476,24,Male,Germany,Masters,291,8.4,1,Mobile,153,3,No,Yes,0,No,120
6477,27,Female,Germany,Bachelors,815,4.6,8,Tablet,17,3,No,No,4,No,184
6478,18,Female,Germany,Masters,240,16.6,3,Desktop,33,5,No,No,4,No,198
6479,19,Male,UK,High School,276,21.3,4,Mobile,102,1,Yes,Yes,0,No,108
6480,39,Female,India,High School,418,8.6,6,Desktop,9,3,No,Yes,2,Yes,153
6481,49,Female,USA,PhD,207,16.1,1,Desktop,199,5,No,No,4,No,163
6482,46,Male,India,High School,365,25.0,4,Desktop,25,5,Yes,Yes,0,No,193
6483,52,Male,Germany,High School,833,11.1,7,Tablet,141,5,Yes,No,2,No,229
6484,34,Male,UK,PhD,568,11.2,11,Mobile,199,3,No,Yes,2,Yes,264
6485,29,Female,UK,PhD,160,14.8,13,Tablet,176,4,No,No,4,Yes,301
6486,41,Male,India,PhD,96,10.6,10,Mobile,194,4,No,Yes,1,No,255
6487,47,Male,USA,PhD,425,18.7,0,Desktop,71,1,No,No,2,Yes,49
6488,47,Female,Germany,High School,599,10.0,11,Tablet,117,4,Yes,No,4,No,276
6489,37,Female,UK,Masters,268,11.8,10,Mobile,194,3,Yes,Yes,2,Yes,242
6490,59,Female,Germany,PhD,44,4.8,7,Mobile,194,1,No,Yes,3,No,111
6491,24,Female,Germany,High School,595,10.8,1,Tablet,192,1,Yes,No,2,No,80
6492,59,Male,Canada,High School,1012,7.0,3,Mobile,181,1,No,No,1,No,82
6493,55,Female,Germany,High School,9,13.7,10,Mobile,171,2,No,Yes,2,No,171
6494,24,Male,Brazil,High School,669,3.7,11,Desktop,173,3,Yes,Yes,1,Yes,208
6495,47,Male,Canada,High School,381,16.9,2,Mobile,54,3,Yes,No,0,No,134
6496,29,Female,Germany,PhD,727,7.6,1,Mobile,21,4,Yes,No,1,No,143
6497,48,Male,Germany,PhD,115,20.9,9,Tablet,57,4,No,No,2,No,242
6498,35,Male,USA,Bachelors,388,18.9,9,Mobile,126,3,Yes,No,0,No,198
6499,19,Female,Canada,Bachelors,439,14.7,1,Desktop,187,2,No,No,0,No,98
6500,50,Female,Canada,PhD,910,4.3,9,Tablet,79,5,Yes,Yes,0,Yes,265
6501,28,Female,USA,PhD,845,8.9,5,Tablet,188,2,No,Yes,0,No,164
6502,51,Male,Brazil,PhD,935,7.5,2,Mobile,5,2,No,No,2,No,97
6503,33,Male,Canada,Masters,876,8.1,9,Tablet,197,4,Yes,No,4,No,285
6504,52,Female,Brazil,PhD,28,19.9,3,Tablet,196,2,No,Yes,1,No,130
6505,50,Female,Germany,High School,636,11.2,3,Tablet,184,4,No,No,4,Yes,182
6506,38,Female,UK,Masters,77,8.7,1,Desktop,147,4,Yes,No,4,Yes,152
6507,37,Female,UK,Masters,587,8.3,3,Desktop,6,1,No,No,1,No,124
6508,25,Female,India,High School,234,9.3,1,Mobile,16,2,No,No,3,Yes,95
6509,43,Female,UK,High School,329,14.7,13,Desktop,177,2,No,No,1,Yes,234
6510,50,Female,UK,Bachelors,1029,3.9,3,Mobile,189,2,No,Yes,3,No,137
6511,43,Male,USA,High School,348,12.5,12,Tablet,46,3,Yes,No,1,No,224
6512,54,Female,India,PhD,757,14.1,7,Desktop,6,5,Yes,Yes,4,Yes,242
6513,47,Female,India,PhD,419,3.3,14,Desktop,194,5,Yes,No,4,Yes,340
6514,48,Female,USA,Bachelors,391,4.9,14,Desktop,166,3,No,Yes,1,Yes,250
6515,50,Female,UK,Masters,590,11.8,8,Desktop,21,2,No,Yes,0,No,180
6516,28,Male,UK,Masters,115,19.2,14,Tablet,45,4,Yes,No,3,No,316
6517,58,Female,India,Bachelors,4,18.0,3,Tablet,88,3,No,No,0,Yes,130
6518,22,Male,UK,PhD,643,9.0,3,Desktop,112,4,Yes,No,3,No,178
6519,19,Male,India,Bachelors,9,19.0,14,Tablet,69,3,Yes,Yes,4,Yes,249
6520,30,Male,UK,PhD,118,10.4,13,Tablet,124,2,Yes,No,3,Yes,218
6521,35,Female,Germany,PhD,856,10.4,6,Tablet,19,2,No,Yes,4,No,172
6522,43,Female,USA,High School,700,12.5,0,Mobile,113,3,Yes,No,1,No,109
6523,42,Male,Canada,Bachelors,932,16.2,6,Desktop,170,2,Yes,Yes,1,No,175
6524,31,Male,Brazil,Bachelors,125,9.0,12,Mobile,102,1,Yes,No,2,Yes,175
6525,22,Female,Germany,PhD,223,10.0,8,Mobile,69,3,Yes,No,2,No,208
6526,59,Male,UK,PhD,328,5.8,3,Tablet,13,2,No,No,1,No,127
6527,19,Male,Brazil,High School,1017,13.8,14,Mobile,174,4,Yes,Yes,2,No,275
6528,21,Female,Canada,PhD,818,16.7,1,Tablet,198,5,Yes,Yes,1,Yes,196
6529,29,Female,Germany,PhD,259,17.0,12,Tablet,93,5,No,Yes,0,Yes,316
6530,28,Male,Canada,Masters,67,5.2,14,Mobile,183,2,No,No,4,Yes,227
6531,21,Male,USA,Bachelors,883,10.1,14,Desktop,128,4,No,No,1,Yes,305
6532,26,Female,Brazil,High School,1086,18.2,3,Desktop,82,4,No,No,2,No,170
6533,27,Female,Canada,High School,972,13.2,1,Tablet,151,5,No,Yes,2,Yes,179
6534,44,Female,Brazil,PhD,279,12.2,9,Mobile,109,1,No,Yes,2,Yes,157
6535,23,Male,USA,Bachelors,589,12.1,6,Desktop,35,1,No,No,0,No,81
6536,32,Female,Canada,Masters,272,14.7,5,Mobile,198,3,No,No,0,Yes,189
6537,59,Male,Germany,High School,502,13.4,12,Mobile,164,3,No,No,0,Yes,247
6538,48,Male,Brazil,PhD,658,9.1,11,Mobile,104,4,Yes,No,1,No,248
6539,39,Female,Canada,Bachelors,893,16.4,10,Tablet,12,5,No,Yes,4,Yes,283
6540,23,Female,USA,Masters,568,6.0,1,Tablet,116,2,No,No,0,Yes,101
6541,50,Female,Canada,Bachelors,218,18.6,14,Tablet,36,3,No,No,2,Yes,242
6542,46,Female,Canada,High School,685,7.5,5,Desktop,51,1,Yes,No,2,Yes,108
6543,38,Male,Germany,PhD,159,14.7,8,Mobile,12,4,Yes,Yes,0,Yes,215
6544,47,Male,UK,PhD,360,11.2,10,Tablet,166,3,No,Yes,4,Yes,228
6545,38,Male,India,High School,544,9.6,13,Mobile,8,4,No,No,4,Yes,261
6546,53,Male,UK,High School,291,18.8,7,Mobile,40,2,No,Yes,4,Yes,157
6547,39,Female,UK,Bachelors,36,15.7,8,Tablet,176,3,Yes,Yes,2,Yes,223
6548,37,Male,India,High School,979,11.7,4,Desktop,157,5,No,Yes,1,No,210
6549,39,Female,Canada,Bachelors,860,20.7,13,Tablet,30,2,Yes,No,3,Yes,221
6550,57,Female,UK,PhD,66,16.9,14,Mobile,37,1,No,Yes,0,No,227
6551,28,Male,UK,Masters,797,8.0,9,Mobile,141,4,No,No,0,No,210
6552,48,Male,USA,PhD,157,1.0,1,Desktop,51,2,Yes,No,3,No,151
6553,57,Male,USA,PhD,121,12.5,4,Tablet,149,2,Yes,No,3,Yes,133
6554,30,Male,Germany,Masters,192,18.9,9,Mobile,19,2,Yes,No,2,Yes,203
6555,35,Male,Brazil,Masters,357,15.1,13,Mobile,174,4,Yes,Yes,2,Yes,267
6556,39,Female,Canada,Masters,531,19.9,2,Mobile,58,5,Yes,Yes,0,No,220
6557,34,Female,Germany,PhD,480,9.0,13,Mobile,145,4,Yes,No,1,No,292
6558,55,Male,USA,High School,797,11.4,10,Tablet,182,4,No,Yes,0,No,264
6559,42,Male,USA,PhD,954,11.5,13,Tablet,48,1,Yes,Yes,0,Yes,183
6560,49,Male,India,High School,188,13.2,12,Tablet,7,4,No,Yes,0,No,247
6561,32,Male,India,Bachelors,476,15.8,13,Tablet,185,4,No,No,2,Yes,273
6562,30,Male,USA,PhD,917,20.2,14,Tablet,60,5,No,No,0,Yes,344
6563,43,Male,UK,Masters,649,21.2,3,Desktop,58,4,Yes,No,1,Yes,183
6564,28,Female,Germany,PhD,162,20.3,6,Tablet,189,4,No,No,1,Yes,235
6565,30,Female,USA,PhD,802,15.3,1,Mobile,144,4,Yes,Yes,1,No,196
6566,50,Male,Canada,Masters,47,10.3,13,Tablet,97,4,No,Yes,0,No,275
6567,54,Male,USA,Bachelors,24,13.1,5,Desktop,132,1,Yes,Yes,3,Yes,121
6568,55,Female,India,Bachelors,174,15.3,14,Mobile,191,1,No,Yes,0,No,190
6569,18,Male,Germany,Bachelors,879,12.7,10,Desktop,69,4,Yes,No,3,Yes,252
6570,56,Male,Germany,Bachelors,774,7.4,0,Mobile,100,4,Yes,Yes,0,No,158
6571,44,Male,Brazil,PhD,230,9.7,9,Mobile,41,1,Yes,Yes,1,No,158
6572,53,Female,USA,PhD,703,16.3,2,Tablet,152,1,Yes,Yes,3,No,47
6573,49,Male,Brazil,Masters,118,10.8,10,Desktop,41,4,No,No,1,Yes,264
6574,58,Female,India,High School,53,12.1,6,Desktop,163,4,No,No,0,Yes,177
6575,32,Male,Brazil,Masters,948,11.6,10,Mobile,29,5,No,Yes,2,No,283
6576,48,Male,UK,Bachelors,572,7.5,11,Tablet,54,1,No,No,3,Yes,168
6577,23,Female,USA,High School,523,11.1,4,Mobile,113,1,Yes,No,0,No,95
6578,42,Male,USA,Masters,772,9.7,11,Desktop,53,1,Yes,No,1,No,151
6579,35,Female,Germany,Bachelors,782,8.5,7,Mobile,12,3,Yes,Yes,4,Yes,192
6580,39,Female,Brazil,High School,655,6.7,6,Tablet,98,2,No,Yes,2,No,138
6581,48,Male,Germany,High School,113,11.5,6,Desktop,125,1,Yes,No,4,No,113
6582,53,Female,Canada,Bachelors,99,15.1,13,Mobile,95,3,Yes,No,4,No,249
6583,26,Female,Brazil,High School,473,17.6,0,Tablet,167,2,Yes,No,2,No,104
6584,20,Male,Brazil,Masters,1047,5.0,0,Desktop,118,2,No,Yes,1,Yes,103
6585,50,Male,India,Masters,239,20.0,12,Tablet,17,1,No,No,4,No,173
6586,44,Male,Brazil,Masters,621,13.5,5,Mobile,25,2,No,No,4,No,150
6587,18,Female,Germany,High School,672,6.4,12,Desktop,77,3,Yes,Yes,0,Yes,205
6588,26,Male,Canada,High School,387,10.0,7,Tablet,156,1,No,No,2,No,112
6589,22,Male,Brazil,Bachelors,606,2.6,2,Desktop,180,4,Yes,Yes,3,No,158
6590,32,Male,Brazil,Bachelors,122,3.9,7,Mobile,37,4,Yes,No,4,Yes,226
6591,26,Male,USA,High School,563,20.6,7,Mobile,5,4,Yes,No,0,No,199
6592,45,Female,USA,Masters,317,8.5,0,Tablet,76,3,Yes,Yes,2,No,139
6593,30,Male,Canada,High School,20,14.7,10,Desktop,7,3,Yes,Yes,3,Yes,213
6594,41,Male,USA,PhD,542,11.4,4,Mobile,146,2,No,Yes,3,No,160
6595,27,Male,UK,Masters,405,12.1,8,Tablet,146,3,No,No,4,Yes,207
6596,59,Male,USA,PhD,978,13.8,10,Tablet,181,1,No,Yes,1,No,154
6597,39,Male,UK,Bachelors,693,1.6,9,Tablet,126,5,Yes,Yes,2,Yes,302
6598,56,Female,Canada,High School,112,18.6,13,Desktop,37,4,No,Yes,0,No,267
6599,39,Male,UK,PhD,1034,11.5,9,Mobile,8,2,Yes,Yes,2,No,179
6600,54,Male,Canada,High School,379,9.5,10,Mobile,42,2,Yes,Yes,0,No,167
6601,56,Female,Germany,PhD,940,14.3,11,Desktop,157,4,Yes,Yes,4,Yes,274
6602,37,Male,USA,High School,238,8.4,2,Mobile,51,4,No,No,2,No,191
6603,27,Female,Brazil,Masters,644,13.0,8,Tablet,145,1,Yes,Yes,4,Yes,152
6604,27,Female,India,Bachelors,330,11.2,12,Tablet,123,2,No,Yes,1,No,183
6605,43,Female,Brazil,Masters,185,15.6,10,Desktop,121,4,Yes,No,0,Yes,238
6606,42,Female,USA,Bachelors,482,10.9,8,Tablet,171,3,No,No,1,Yes,204
6607,45,Male,Brazil,Masters,601,6.8,0,Mobile,29,2,No,No,0,No,115
6608,30,Male,USA,Bachelors,362,13.8,1,Mobile,106,3,No,No,1,No,136
6609,32,Female,USA,Masters,1060,10.6,2,Desktop,47,4,No,Yes,2,No,196
6610,23,Female,Brazil,High School,516,2.9,13,Tablet,170,1,Yes,No,0,Yes,188
6611,29,Female,UK,Masters,330,13.0,3,Mobile,39,2,Yes,Yes,4,No,102
6612,36,Female,Germany,PhD,269,9.3,11,Mobile,97,2,No,Yes,0,No,181
6613,49,Female,Germany,PhD,1094,13.7,4,Mobile,187,4,No,Yes,3,No,174
6614,28,Male,Germany,High School,955,7.7,4,Tablet,54,3,No,No,0,No,201
6615,55,Female,Germany,High School,378,6.0,9,Mobile,82,5,No,No,0,No,280
6616,50,Male,India,High School,293,17.9,10,Tablet,38,4,No,Yes,3,Yes,236
6617,19,Female,Canada,PhD,360,16.2,4,Mobile,157,3,No,No,1,No,138
6618,32,Female,USA,Masters,524,12.0,2,Tablet,174,3,Yes,No,1,No,119
6619,53,Male,India,High School,624,14.2,5,Mobile,96,5,Yes,No,0,No,215
6620,22,Female,Germany,Masters,1060,16.1,3,Tablet,183,2,No,Yes,1,No,105
6621,32,Male,Germany,Bachelors,344,11.9,8,Desktop,98,1,Yes,Yes,3,No,97
6622,27,Male,Brazil,Masters,618,6.0,11,Desktop,169,5,Yes,No,4,No,320
6623,34,Female,Germany,Masters,575,13.5,1,Desktop,70,4,Yes,No,1,Yes,158
6624,51,Female,USA,PhD,397,17.0,10,Mobile,89,3,No,No,0,No,218
6625,41,Male,Germany,Masters,421,15.0,0,Tablet,38,5,No,No,4,No,187
6626,27,Male,Germany,PhD,661,12.3,6,Mobile,170,3,No,Yes,4,No,184
6627,47,Female,India,Bachelors,402,14.8,14,Tablet,163,2,No,Yes,4,No,232
6628,20,Male,USA,PhD,46,10.9,8,Tablet,158,3,Yes,Yes,0,No,200
6629,54,Female,UK,Bachelors,687,17.2,9,Mobile,80,1,No,Yes,4,Yes,154
6630,20,Female,Brazil,Bachelors,154,18.7,8,Tablet,158,4,Yes,Yes,3,Yes,233
6631,57,Female,UK,High School,261,5.5,2,Desktop,195,2,No,Yes,4,Yes,95
6632,22,Male,Canada,Masters,645,17.6,11,Mobile,180,3,Yes,No,3,Yes,219
6633,45,Female,India,Masters,287,23.2,14,Desktop,131,1,No,Yes,0,Yes,206
6634,31,Male,Germany,High School,845,14.6,10,Desktop,129,1,Yes,No,0,No,184
6635,56,Male,Brazil,High School,639,16.9,12,Desktop,99,4,No,No,0,No,261
6636,28,Female,Canada,Masters,705,8.8,14,Mobile,116,2,Yes,Yes,4,No,188
6637,25,Male,Canada,High School,157,9.5,0,Desktop,83,4,No,Yes,1,Yes,132
6638,54,Male,USA,High School,614,11.0,8,Mobile,14,4,Yes,No,1,No,240
6639,25,Male,Brazil,Bachelors,429,10.0,6,Mobile,40,1,Yes,No,4,No,102
6640,29,Male,Canada,High School,982,5.4,7,Desktop,172,5,Yes,Yes,2,No,239
6641,32,Male,India,High School,852,11.1,10,Tablet,158,3,No,No,2,Yes,225
6642,36,Female,Germany,PhD,267,16.2,14,Tablet,141,2,No,No,3,Yes,239
6643,45,Female,India,Masters,59,5.5,5,Mobile,185,5,Yes,Yes,1,No,213
6644,24,Male,Canada,PhD,617,12.9,9,Desktop,90,4,Yes,Yes,4,No,222
6645,57,Female,USA,High School,171,12.7,5,Mobile,57,2,Yes,No,0,No,132
6646,24,Female,UK,High School,657,10.5,10,Tablet,171,4,No,Yes,1,No,273
6647,47,Female,Germany,PhD,837,14.5,14,Mobile,65,2,Yes,No,4,Yes,275
6648,35,Male,Germany,High School,1024,14.0,3,Mobile,56,2,Yes,Yes,2,No,126
6649,41,Male,India,Bachelors,822,10.1,1,Tablet,174,3,No,No,2,No,136
6650,23,Female,India,PhD,734,17.3,0,Desktop,199,1,No,No,2,No,60
6651,21,Female,India,PhD,398,14.8,13,Tablet,100,3,Yes,Yes,3,Yes,242
6652,20,Female,Canada,Masters,1039,19.9,5,Desktop,79,3,No,Yes,4,Yes,139
6653,23,Male,Germany,PhD,969,11.7,8,Desktop,183,5,Yes,Yes,4,No,236
6654,43,Male,India,Bachelors,462,10.4,9,Tablet,135,3,No,Yes,0,No,245
6655,55,Female,Brazil,High School,138,11.0,9,Mobile,145,2,No,Yes,4,No,153
6656,28,Male,Canada,PhD,762,17.9,1,Mobile,112,4,Yes,No,0,No,153
6657,46,Male,Canada,PhD,150,11.3,0,Tablet,145,5,No,Yes,2,No,173
6658,37,Male,Brazil,Masters,863,11.6,0,Desktop,124,2,Yes,Yes,1,Yes,92
6659,27,Female,Brazil,Masters,781,21.8,13,Tablet,125,4,No,Yes,2,Yes,282
6660,43,Male,Canada,High School,593,5.3,6,Mobile,65,4,Yes,Yes,4,Yes,219
6661,44,Male,Germany,PhD,300,13.8,13,Mobile,28,5,Yes,No,0,Yes,310
6662,31,Female,India,Bachelors,759,11.7,0,Desktop,152,3,Yes,Yes,2,Yes,138
6663,53,Female,USA,High School,885,10.7,8,Tablet,78,5,Yes,Yes,4,Yes,282
6664,29,Female,India,Bachelors,504,7.2,8,Mobile,101,5,Yes,No,4,Yes,275
6665,40,Male,Germany,PhD,802,8.7,10,Tablet,187,5,Yes,No,0,No,284
6666,38,Male,Brazil,High School,818,10.0,2,Tablet,39,4,Yes,Yes,3,Yes,129
6667,25,Male,Germany,Masters,310,14.5,10,Tablet,82,3,Yes,No,1,No,249
6668,56,Male,India,Masters,574,16.3,1,Desktop,84,1,Yes,No,3,No,52
6669,26,Male,Germany,Bachelors,596,3.1,8,Mobile,34,4,Yes,Yes,2,Yes,222
6670,41,Male,USA,High School,27,6.0,13,Desktop,87,5,Yes,Yes,3,Yes,320
6671,48,Female,Germany,Bachelors,381,14.7,13,Mobile,165,4,Yes,Yes,0,Yes,273
6672,42,Male,UK,Masters,131,15.2,2,Mobile,45,2,Yes,No,1,No,102
6673,34,Male,Germany,PhD,639,4.7,1,Tablet,198,3,No,No,3,No,161
6674,59,Female,India,Masters,1020,16.4,3,Tablet,106,1,No,Yes,3,No,134
6675,46,Female,UK,PhD,285,11.9,14,Mobile,181,3,No,No,1,No,258
6676,20,Male,Brazil,Bachelors,737,15.7,6,Tablet,12,2,No,No,2,No,127
6677,38,Male,India,Bachelors,1092,7.7,12,Tablet,88,1,Yes,Yes,0,Yes,168
6678,25,Female,Canada,Bachelors,233,5.0,3,Tablet,135,4,Yes,Yes,1,No,177
6679,31,Male,USA,PhD,611,10.5,7,Desktop,69,1,Yes,Yes,2,Yes,118
6680,56,Female,Germany,Bachelors,222,10.7,11,Desktop,89,5,No,Yes,1,No,264
6681,33,Female,Germany,Bachelors,453,10.4,4,Mobile,125,2,Yes,No,0,No,132
6682,35,Male,India,High School,304,10.0,13,Tablet,118,5,No,No,0,Yes,336
6683,48,Female,Germany,PhD,936,20.5,1,Tablet,134,2,Yes,No,3,No,76
6684,28,Male,Germany,Bachelors,264,3.5,12,Tablet,173,4,Yes,No,3,Yes,273
6685,55,Female,Brazil,Bachelors,365,7.8,9,Desktop,185,4,Yes,Yes,4,No,196
6686,37,Female,Germany,PhD,742,9.9,3,Mobile,148,5,Yes,No,4,No,230
6687,21,Female,Germany,PhD,456,12.1,12,Tablet,141,2,No,No,3,Yes,205
6688,37,Male,Brazil,Masters,505,15.6,11,Desktop,100,2,Yes,No,0,No,185
6689,48,Male,Canada,Masters,328,16.3,12,Desktop,115,4,No,No,2,Yes,284
6690,37,Male,Germany,High School,819,17.4,6,Tablet,43,3,No,No,3,Yes,171
6691,28,Male,Canada,Bachelors,736,14.4,12,Tablet,196,5,No,Yes,4,No,280
6692,18,Male,Brazil,PhD,492,3.3,0,Desktop,168,5,Yes,No,0,Yes,210
6693,35,Male,USA,Bachelors,461,3.7,6,Desktop,155,2,No,Yes,1,Yes,169
6694,56,Female,Germany,Masters,566,17.7,2,Mobile,179,1,No,No,3,Yes,54
6695,50,Female,India,Masters,820,17.4,6,Desktop,181,4,No,Yes,3,No,201
